Price,Bedrooms,Bathrooms,City,Location
"100,000",1.0,1.0,Nairobi,Nyari
"100,000",2.0,2.0,Nairobi, Kileleshwa
"100,000",3.0,3.0,Nairobi,Kileleshwa
"100,000",4.0,4.0,Nairobi, Riara Road
"100,000",3.0,2.0,Nairobi,Lavington
"100,000",4.0,4.0,Nairobi, Lavington
"100,000",3.0,3.0,Nairobi,Parklands
"100,000",1.0,,Nairobi,Nyari
"100,000",3.0,4.0,Nairobi, Kilimani
"102,000",3.0,2.0,Nairobi, Kilimani
"105,000",1.0,2.0,Nairobi, Kilimani
"105,000",2.0,2.0,Nairobi,Kileleshwa
"105,000",1.0,1.0,Nairobi, Rhapta Road
"110,000",2.0,2.0,Nairobi,Brookside
"110,000",3.0,,Nairobi,Kilimani
"110,000",3.0,4.0,Nairobi,Rhapta Road
"110,000",3.0,3.0,Nairobi,Kilimani
"110,000",1.0,2.0,Nairobi, Riverside
"110,000",3.0,2.0,Nairobi,Kilimani
"110,000",1.0,1.0,Nairobi, Kilimani
"110,000",3.0,3.0,Nairobi, Kilimani
"110,000",3.0,3.0,Nairobi, Kileleshwa
"110,000",3.0,4.0,Nairobi, Rhapta Road
"110,000",3.0,2.0,Nairobi, Lavington
"110,000",3.0,3.0,Nairobi, Kilimani
"110,000",3.0,3.0,Nairobi, Kileleshwa
"110,000",3.0,4.0,Nairobi, Kilimani
"110,000",3.0,,Nairobi,Muthaiga Area
"110,000",4.0,3.0,Nairobi,Kahawa West
"110,000",2.0,2.0,Nairobi,General Mathenge
"110,000",3.0,3.0,Nairobi,Parklands
"110,000",3.0,3.0,Nairobi, Riverside
"110,000",3.0,4.0,Nairobi,Lavington
"110,000",3.0,3.0,Nairobi, Riverside
"110,000",3.0,4.0,Nairobi,Kilimani
"110,000",4.0,,Nairobi,Westlands Area
"110,000",1.0,1.0,Nairobi, Kilimani
"110,000",3.0,3.0,Nairobi, Westlands Area
"110,000",2.0,2.0,Nairobi, Lavington
"110,000",1.0,1.0,Nairobi, Westlands Area
"110,000",3.0,3.0,Nairobi, Riara Road
"110,000",2.0,2.0,Nairobi, Kileleshwa
"110,000",3.0,3.0,Nairobi, Kilimani
"110,000",4.0,3.0,Nairobi, Riverside
"110,000",3.0,3.0,Nairobi, Riverside
"110,000",1.0,1.0,Nairobi,Lavington
"110,000",1.0,2.0,Nairobi,Westlands Area
"110,000",6.0,6.0,Nairobi,Ngong Road
"110,000",3.0,,Nairobi, Runda
"110,000",3.0,3.0,Nairobi, Karen
"110,000",3.0,4.0,Nairobi, Kilimani
"110,000",4.0,3.0,Nairobi, Kilimani
"110,000",3.0,4.0,Nairobi, Kilimani
"110,000",2.0,2.0,Nairobi, Waiyaki Way
"110,000",1.0,1.0,Nairobi,Rhapta Road
"110,000",3.0,4.0,Nairobi, Riverside
"110,000",3.0,3.0,Nairobi, Kileleshwa
"110,000",3.0,3.0,Nairobi,Riverside
"110,000",2.0,2.0,Nairobi, General Mathenge
"110,000",3.0,4.0,Nairobi,Lavington
"110,000",3.0,4.0,Nairobi,Riverside
"110,000",3.0,4.0,Nairobi,Westlands Area
"110,000",3.0,,Nairobi,Parklands
"110,000",3.0,3.0,Nairobi, Westlands Area
"110,000",3.0,,Nairobi,Kilimani
"110,000",4.0,,Nairobi,Lavington
"110,000",3.0,3.0,Nairobi, Kilimani
"110,000",2.0,2.0,Nairobi,Kilimani
"110,000",4.0,3.0,Nairobi, Kileleshwa
"110,000",3.0,3.0,Nairobi, Kilimani
"110,000",3.0,4.0,Nairobi, Kilimani
"110,000",4.0,3.0,Nairobi,Brookside
"110,000",3.0,2.0,Nairobi,Kilimani
"110,000",1.0,,Nairobi,Westlands Area
"110,000",3.0,2.0,Nairobi,Riverside
"110,000",3.0,2.0,Nairobi,Lavington
"110,000",1.0,2.0,Nairobi,Westlands Area
"110,000",3.0,2.0,Nairobi, Nyali Area
"110,000",3.0,3.0,Nairobi,Kileleshwa
"110,000",2.0,2.0,Nairobi,Kilimani
"110,000",3.0,5.0,Nairobi, Kilimani
"110,000",4.0,4.0,Nairobi, Parklands
"110,000",3.0,2.0,Nairobi, Brookside
"110,000",1.0,1.0,Nairobi, Kilimani
"110,000",1.0,1.0,Nairobi,Westlands Area
"110,000",2.0,3.0,Nairobi, Westlands Area
"110,000",2.0,3.0,Nairobi, Westlands Area
"110,000",1.0,1.0,Nairobi, Westlands Area
"110,000",3.0,4.0,Nairobi,Rhapta Road
"110,000",3.0,2.0,Nairobi,Lavington
"110,000",2.0,2.0,Nairobi,Kilimani
"110,000",3.0,4.0,Nairobi,Rhapta Road
"110,000",3.0,2.0,Nairobi,Lavington
"112,000",3.0,3.0,Nairobi,Kileleshwa
"112,500",3.0,3.0,Nairobi, Parklands
"115,000",3.0,3.0,Nairobi, Westlands Area
"115,000",3.0,3.0,Nairobi, Riara Road
"115,000",3.0,2.0,Nairobi,Parklands
"115,000",3.0,3.0,Nairobi, Rhapta Road
"115,000",3.0,2.0,Nairobi,Westlands Area
"115,000",2.0,,Nairobi,Waiyaki Way
"115,000",4.0,,Nairobi,Parklands
"115,000",3.0,4.0,Nairobi,Kilimani
"115,000",3.0,,Nairobi,Riverside
"115,000",1.0,,Nairobi, Kilimani
"115,000",3.0,3.0,Nairobi,Westlands Area
"115,000",3.0,4.0,Nairobi,Kilimani
"115,000",3.0,2.0,Nairobi, Kilimani
"115,000",2.0,2.0,Nairobi,Kilimani
"115,000",3.0,3.0,Nairobi, Westlands Area
"115,000",3.0,3.0,Nairobi, Westlands Area
"115,000",3.0,3.0,Nairobi,Westlands Area
"115,000",3.0,4.0,Nairobi,Kileleshwa
"115,000",3.0,3.0,Nairobi,Kilimani
"115,000",3.0,,Nairobi,Kilimani
"115,000",4.0,5.0,Nairobi,Lavington
"115,000",3.0,3.0,Nairobi, Rhapta Road
"115,000",3.0,3.0,Nairobi, Riverside
"115,000",3.0,3.0,Nairobi, Rhapta Road
"115,000",1.0,1.0,Nairobi, Kileleshwa
"115,000",3.0,4.0,Nairobi, Kilimani
"118,000",3.0,3.0,Nairobi,Lavington
"120,000",3.0,2.0,Nairobi, Riverside
"120,000",3.0,2.0,Nairobi, Rhapta Road
"120,000",2.0,2.0,Nairobi, Lavington
"120,000",3.0,3.0,Nairobi, Rhapta Road
"120,000",3.0,3.0,Nairobi,Riara Road
"120,000",3.0,,Nairobi,Lavington
"120,000",4.0,4.0,Nairobi, Rhapta Road
"120,000",1.0,1.0,Nairobi,Hurlingham
"120,000",3.0,2.0,Nairobi, Kilimani
"120,000",4.0,3.0,Nairobi, Kilimani
"120,000",3.0,3.0,Nairobi,General Mathenge
"120,000",2.0,3.0,Nairobi, Kileleshwa
"120,000",3.0,5.0,Nairobi,Lavington
"120,000",3.0,3.0,Nairobi,Riverside
"120,000",3.0,,Nairobi, Riverside
"120,000",2.0,,Nairobi, Riara Road
"120,000",3.0,3.0,Nairobi, Mombasa CBD
"120,000",3.0,3.0,Nairobi,Riverside
"120,000",4.0,4.0,Nairobi,General Mathenge
"120,000",4.0,,Nairobi, Waiyaki Way
"120,000",3.0,4.0,Nairobi,Kilimani
"120,000",3.0,4.0,Nairobi,Kileleshwa
"120,000",3.0,3.0,Nairobi,Westlands Area
"120,000",3.0,3.0,Nairobi, Westlands Area
"120,000",3.0,3.0,Nairobi, Rhapta Road
"120,000",3.0,4.0,Nairobi,Waiyaki Way
"120,000",3.0,3.0,Nairobi, Westlands Area
"120,000",3.0,4.0,Nairobi, Kilimani
"120,000",2.0,,Nairobi,Kileleshwa
"120,000",4.0,2.0,Nairobi,Brookside
"120,000",1.0,2.0,Nairobi,Westlands Area
"120,000",3.0,3.0,Nairobi,Riverside
"120,000",3.0,3.0,Nairobi,Lavington
"120,000",3.0,3.0,Nairobi, Westlands Area
"120,000",3.0,3.0,Nairobi, Parklands
"120,000",3.0,3.0,Nairobi,Kilimani
"120,000",1.0,1.0,Nairobi, Kilimani
"120,000",1.0,1.0,Nairobi, Kileleshwa
"120,000",3.0,3.0,Nairobi, Lavington
"120,000",4.0,2.0,Nairobi, Kilimani
"120,000",3.0,2.0,Nairobi, Kilimani
"120,000",2.0,2.0,Nairobi,Kilimani
"120,000",3.0,2.0,Nairobi,Westlands Area
"120,000",3.0,2.0,Nairobi,Riverside
"120,000",3.0,2.0,Nairobi,Riverside
"120,000",3.0,3.0,Nairobi, Kilimani
"120,000",3.0,,Nairobi,Kileleshwa
"120,000",4.0,4.0,Nairobi,Parklands
"120,000",4.0,3.0,Nairobi,Kilimani
"120,000",1.0,1.0,Nairobi, Westlands Area
"120,000",3.0,,Nairobi, Parklands
"120,000",3.0,3.0,Nairobi,Lavington
"120,000",2.0,,Nairobi,Riverside
"120,000",3.0,3.0,Nairobi,Thome
"120,000",3.0,3.0,Nairobi,Rhapta Road
"120,000",3.0,4.0,Nairobi, Nyali Area
"120,000",3.0,2.0,Nairobi,Kileleshwa
"120,000",3.0,3.0,Nairobi, Westlands Area
"120,000",3.0,3.0,Nairobi, Westlands Area
"120,000",1.0,1.0,Nairobi, Westlands Area
"120,000",4.0,3.0,Nairobi,Kilimani
"120,000",3.0,,Nairobi, Parklands
"120,000",2.0,,Nairobi,State House
"120,000",3.0,,Nairobi, Riara Road
"120,000",3.0,4.0,Nairobi, Westlands Area
"120,000",3.0,4.0,Nairobi,Rhapta Road
"120,000",3.0,4.0,Nairobi, Kileleshwa
"120,000",1.0,,Nairobi,Kilimani
"120,000",3.0,,Nairobi,Kilimani
"120,000",3.0,3.0,Nairobi, Kilimani
"120,000",3.0,3.0,Nairobi,Kileleshwa
"120,000",3.0,4.0,Nairobi,Lavington
"120,000",3.0,3.0,Nairobi,Westlands Area
"120,000",1.0,1.0,Nairobi, General Mathenge
"120,000",4.0,5.0,Nairobi, Westlands Area
"120,000",2.0,2.0,Nairobi,General Mathenge
"120,000",3.0,3.0,Nairobi, Kilimani
"120,000",3.0,3.0,Nairobi, Kilimani
"120,000",2.0,2.0,Nairobi, Waiyaki Way
"120,000",2.0,2.0,Nairobi, Kileleshwa
"120,000",3.0,4.0,Nairobi,Kileleshwa
"120,000",4.0,4.0,Nairobi, Kileleshwa
"120,000",3.0,4.0,Nairobi,Kilimani
"120,000",3.0,3.0,Nairobi, Lavington
"120,000",1.0,1.0,Nairobi, Westlands Area
"120,000",3.0,2.0,Nairobi,Westlands Area
"120,000",2.0,3.0,Nairobi,Lavington
"120,000",4.0,3.0,Nairobi, Parklands
"120,000",3.0,4.0,Nairobi, Nyali Area
"120,000",3.0,2.0,Nairobi, Lavington
"120,000",3.0,3.0,Nairobi, Lavington
"120,000",3.0,4.0,Nairobi, Kileleshwa
"120,000",2.0,,Nairobi,Kilimani
"120,000",3.0,3.0,Nairobi, Lavington
"120,000",3.0,2.0,Nairobi, Kilimani
"120,000",3.0,3.0,Nairobi, Lavington
"120,000",3.0,,Nairobi, Kilimani
"120,000",2.0,2.0,Nairobi, Lavington
"120,000",2.0,2.0,Nairobi,Westlands Area
"120,000",2.0,2.0,Nairobi,Westlands Area
"120,000",2.0,2.0,Nairobi,Westlands Area
"120,000",1.0,1.0,Nairobi,Westlands Area
"120,000",3.0,3.0,Nairobi,Parklands
"120,000",2.0,,Nairobi,Kileleshwa
"120,000",3.0,,Nairobi,Kileleshwa
"120,000",3.0,,Nairobi, Westlands Area
"120,000",3.0,3.0,Nairobi, Nyali Area
"120,000",4.0,,Nairobi,Kilimani
"120,000",3.0,4.0,Nairobi,Kilimani
"120,000",3.0,,Nairobi, Riverside
"120,000",3.0,4.0,Nairobi,Riverside
"120,000",1.0,,Nairobi,Kilimani
"120,000",4.0,,Nairobi,Westlands Area
"120,000",4.0,4.0,Nairobi,Riverside
"120,000",2.0,2.0,Nairobi, Kilimani
"120,000",2.0,2.0,Nairobi,Karen
"120,000",2.0,2.0,Nairobi,Westlands Area
"122,000",3.0,4.0,Nairobi,General Mathenge
"123,000",3.0,,Nairobi,Rhapta Road
"125,000",3.0,,Nairobi,General Mathenge
"125,000",3.0,3.0,Nairobi, Riverside
"125,000",3.0,4.0,Nairobi, Kilimani
"125,000",3.0,4.0,Nairobi,Parklands
"125,000",2.0,,Nairobi,Kilimani
"125,000",3.0,4.0,Nairobi,Kileleshwa
"125,000",3.0,3.0,Nairobi, Kilimani
"125,000",3.0,3.0,Nairobi, Riverside
"125,000",2.0,2.0,Nairobi,Kilimani
"125,000",2.0,2.0,Nairobi,Kilimani
"125,000",3.0,4.0,Nairobi, Kilimani
"125,000",2.0,3.0,Nairobi, Kileleshwa
"125,000",2.0,2.0,Nairobi,Westlands Area
"125,000",4.0,5.0,Nairobi,Rhapta Road
"125,000",3.0,4.0,Nairobi,Lavington
"125,000",3.0,4.0,Nairobi, Kilimani
"125,000",3.0,4.0,Nairobi,Rhapta Road
"125,000",3.0,4.0,Nairobi,Kilimani
"125,000",3.0,2.0,Nairobi,Westlands Area
"125,000",3.0,4.0,Nairobi,Lavington
"125,000",3.0,4.0,Nairobi,Riverside
"128,000",3.0,3.0,Nairobi,Westlands Area
"130,000",4.0,4.0,Nairobi, Riverside
"130,000",3.0,3.0,Nairobi, Kileleshwa
"130,000",3.0,2.0,Nairobi, Kileleshwa
"130,000",3.0,3.0,Nairobi,Westlands Area
"130,000",3.0,3.0,Nairobi,Westlands Area
"130,000",2.0,2.0,Nairobi, Lower Kabete
"130,000",2.0,2.0,Nairobi, Kileleshwa
"130,000",2.0,2.0,Nairobi, Kileleshwa
"130,000",2.0,2.0,Nairobi, Karen
"130,000",3.0,2.0,Nairobi, Westlands Area
"130,000",3.0,3.0,Nairobi, Kilimani
"130,000",3.0,4.0,Nairobi, Kileleshwa
"130,000",3.0,3.0,Nairobi, Riverside
"130,000",2.0,2.0,Nairobi,Lavington
"130,000",3.0,3.0,Nairobi,Brookside
"130,000",3.0,3.0,Nairobi,Westlands Area
"130,000",3.0,3.0,Nairobi,General Mathenge
"130,000",2.0,2.0,Nairobi, Westlands Area
"130,000",3.0,4.0,Nairobi,Kilimani
"130,000",2.0,3.0,Nairobi, Kilimani
"130,000",4.0,3.0,Nairobi, Westlands Area
"130,000",3.0,4.0,Nairobi,Westlands Area
"130,000",2.0,2.0,Nairobi, Kileleshwa
"130,000",4.0,3.0,Nairobi, Westlands Area
"130,000",2.0,,Nairobi,Ngong Road
"130,000",4.0,5.0,Nairobi,Kileleshwa
"130,000",3.0,4.0,Nairobi,Kilimani
"130,000",3.0,3.0,Nairobi, Brookside
"130,000",3.0,2.0,Nairobi, Westlands Area
"130,000",4.0,4.0,Nairobi, Kileleshwa
"130,000",2.0,2.0,Nairobi, Riverside
"130,000",2.0,2.0,Nairobi,Karen
"130,000",3.0,3.0,Nairobi,Riverside
"130,000",3.0,3.0,Nairobi, Kileleshwa
"130,000",2.0,2.0,Nairobi, Kilimani
"130,000",4.0,5.0,Nairobi, Lavington
"130,000",3.0,4.0,Nairobi, Brookside
"130,000",1.0,1.0,Nairobi,Parklands
"130,000",3.0,4.0,Nairobi,Riverside
"130,000",3.0,3.0,Nairobi,Kilimani
"130,000",3.0,2.0,Nairobi, Riverside
"130,000",3.0,3.0,Nairobi, Riverside
"130,000",3.0,,Nairobi,Kileleshwa
"130,000",3.0,3.0,Nairobi,Westlands Area
"130,000",3.0,3.0,Nairobi,Westlands Area
"130,000",3.0,3.0,Nairobi, Westlands Area
"130,000",3.0,3.0,Nairobi, Riverside
"130,000",3.0,3.0,Nairobi, Lavington
"130,000",3.0,3.0,Nairobi,Lavington
"130,000",3.0,4.0,Nairobi,Riverside
"130,000",3.0,4.0,Nairobi,Kileleshwa
"130,000",3.0,4.0,Nairobi,Riverside
"130,000",4.0,,Nairobi,Westlands Area
"130,000",1.0,2.0,Nairobi, Kileleshwa
"130,000",3.0,4.0,Nairobi, Riverside
"130,000",2.0,2.0,Nairobi,Runda
"130,000",4.0,,Nairobi,Westlands Area
"130,000",4.0,,Nairobi,Riverside
"130,000",3.0,3.0,Nairobi,Riverside
"130,000",2.0,2.0,Nairobi,Lavington
"130,000",2.0,,Nairobi,Riverside
"130,000",3.0,4.0,Nairobi, Lavington
"130,000",3.0,3.0,Nairobi,Rhapta Road
"130,000",4.0,4.0,Nairobi,Kilimani
"130,000",2.0,2.0,Nairobi, Kileleshwa
"130,000",4.0,,Nairobi, Kilimani
"130,000",3.0,4.0,Nairobi,Kilimani
"130,000",2.0,2.0,Nairobi, Riverside
"130,000",3.0,4.0,Nairobi, Riverside
"130,000",3.0,4.0,Nairobi, Riverside
"130,000",3.0,3.0,Nairobi, Riverside
"130,000",3.0,4.0,Nairobi, Riverside
"130,000",3.0,2.0,Nairobi,Kileleshwa
"130,000",4.0,5.0,Nairobi, Kilimani
"130,000",4.0,3.0,Nairobi,Parklands
"130,000",3.0,4.0,Nairobi, Nyali Area
"130,000",2.0,2.0,Nairobi,Lavington
"130,000",3.0,4.0,Nairobi, Kilimani
"130,000",4.0,4.0,Nairobi, Rhapta Road
"130,000",3.0,3.0,Nairobi,Rhapta Road
"130,000",3.0,3.0,Nairobi,General Mathenge
"130,000",2.0,3.0,Nairobi, Kilimani
"130,000",4.0,5.0,Nairobi,Lavington
"130,000",3.0,4.0,Nairobi, Kileleshwa
"130,000",3.0,4.0,Nairobi, Kilimani
"130,000",4.0,4.0,Nairobi,Parklands
"130,000",3.0,,Nairobi, Westlands Area
"130,000",4.0,3.0,Nairobi,Lavington
"130,000",3.0,4.0,Nairobi, Brookside
"130,000",3.0,,Nairobi,Lavington
"130,000",3.0,4.0,Nairobi,Riverside
"130,000",3.0,4.0,Nairobi,Riverside
"130,000",3.0,4.0,Nairobi, Rhapta Road
"130,000",1.0,2.0,Nairobi, Westlands Area
"130,000",3.0,3.0,Nairobi,Kileleshwa
"130,000",3.0,3.0,Nairobi, Riverside
"130,000",3.0,4.0,Nairobi,Riverside
"132,000",3.0,3.0,Nairobi, Westlands Area
"132,000",3.0,4.0,Nairobi,Kilimani
"133,000",1.0,,Nairobi, Parklands
"135,000",4.0,3.0,Nairobi, Kilimani
"135,000",3.0,3.0,Nairobi,Lavington
"135,000",4.0,3.0,Nairobi,Waiyaki Way
"135,000",3.0,4.0,Nairobi,General Mathenge
"135,000",3.0,4.0,Nairobi,Kileleshwa
"135,000",3.0,4.0,Nairobi,Kilimani
"135,000",4.0,4.0,Nairobi, Parklands
"135,000",1.0,1.0,Nairobi, Westlands Area
"135,000",2.0,2.0,Nairobi, Kileleshwa
"135,000",3.0,4.0,Nairobi, Parklands
"135,000",2.0,3.0,Nairobi, Westlands Area
"135,000",3.0,2.0,Nairobi,Lavington
"135,000",4.0,3.0,Nairobi,Waiyaki Way
"135,000",3.0,3.0,Nairobi, Brookside
"135,000",2.0,2.0,Nairobi,Westlands Area
"135,000",2.0,2.0,Nairobi, Westlands Area
"135,000",4.0,,Nairobi, Kilimani
"136,000",3.0,3.0,Nairobi,Rhapta Road
"140,000",3.0,2.0,Nairobi, Westlands Area
"140,000",1.0,1.0,Nairobi, Riverside
"140,000",4.0,4.0,Nairobi, General Mathenge
"140,000",3.0,3.0,Nairobi, Rhapta Road
"140,000",2.0,2.0,Nairobi, Riverside
"140,000",3.0,4.0,Nairobi,Lavington
"140,000",4.0,5.0,Nairobi,Lavington
"140,000",2.0,2.0,Nairobi, Lavington
"140,000",1.0,1.0,Nairobi, Old Muthaiga
"140,000",2.0,,Nairobi,Riverside
"140,000",2.0,2.0,Nairobi, Kilimani
"140,000",3.0,5.0,Nairobi, Kileleshwa
"140,000",3.0,2.0,Nairobi, Kileleshwa
"140,000",3.0,5.0,Nairobi, Lavington
"140,000",3.0,3.0,Nairobi, Lavington
"140,000",3.0,4.0,Nairobi,Kilimani
"140,000",4.0,5.0,Nairobi,Kileleshwa
"140,000",1.0,1.0,Nairobi, Brookside
"140,000",3.0,,Nairobi,Parklands
"140,000",4.0,3.0,Nairobi,Waiyaki Way
"140,000",4.0,3.0,Nairobi, Waiyaki Way
"140,000",1.0,,Nairobi,Lavington
"140,000",4.0,3.0,Nairobi,Rhapta Road
"140,000",2.0,2.0,Nairobi, Westlands Area
"140,000",3.0,2.0,Nairobi, Kileleshwa
"140,000",2.0,2.0,Nairobi,Westlands Area
"140,000",3.0,3.0,Nairobi,Parklands
"140,000",3.0,3.0,Nairobi,Lower Kabete
"140,000",2.0,2.0,Nairobi, Westlands Area
"140,000",2.0,2.0,Nairobi, Kilimani
"140,000",1.0,1.0,Nairobi, Riverside
"140,000",2.0,2.0,Nairobi, Kilimani
"140,000",3.0,3.0,Nairobi, Riverside
"140,000",3.0,4.0,Nairobi,Parklands
"140,000",3.0,3.0,Nairobi, Brookside
"140,000",3.0,3.0,Nairobi, Westlands Area
"140,000",3.0,3.0,Nairobi,Westlands Area
"140,000",3.0,2.0,Nairobi,Kileleshwa
"140,000",3.0,3.0,Nairobi, Brookside
"140,000",3.0,3.0,Nairobi, Westlands Area
"140,000",3.0,3.0,Nairobi,Riverside
"140,000",3.0,3.0,Nairobi,Lavington
"140,000",3.0,5.0,Nairobi, Kileleshwa
"140,000",2.0,2.0,Nairobi,Kileleshwa
"140,000",3.0,4.0,Nairobi,Lavington
"140,000",2.0,2.0,Nairobi,Kilimani
"140,000",2.0,2.0,Nairobi,Waiyaki Way
"140,000",2.0,2.0,Nairobi,Riverside
"140,000",3.0,2.0,Nairobi,Kilimani
"140,000",2.0,,Nairobi,Kilimani
"140,000",3.0,2.0,Nairobi,General Mathenge
"140,000",2.0,2.0,Nairobi, Kileleshwa
"140,000",2.0,3.0,Nairobi,General Mathenge
"140,000",3.0,3.0,Nairobi, Westlands Area
"140,000",3.0,3.0,Nairobi, Brookside
"140,000",3.0,4.0,Nairobi, Valley Arcade
"140,000",4.0,3.0,Nairobi,Riverside
"140,000",2.0,2.0,Nairobi,Westlands Area
"140,000",2.0,,Nairobi,Kilimani
"140,000",4.0,4.0,Nairobi, Parklands
"140,000",3.0,4.0,Nairobi,Riverside
"145,000",4.0,5.0,Nairobi, Parklands
"145,000",3.0,4.0,Nairobi,Kilimani
"145,000",3.0,3.0,Nairobi,Thika Road
"145,000",3.0,3.0,Nairobi, Kileleshwa
"145,000",3.0,5.0,Nairobi, Riverside
"145,000",4.0,4.0,Nairobi,Parklands
"145,000",3.0,3.0,Nairobi, Kileleshwa
"145,000",2.0,2.0,Nairobi,Westlands Area
"145,000",3.0,3.0,Nairobi,Kilimani
"145,000",3.0,3.0,Nairobi, Kileleshwa
"150,000",2.0,2.0,Nairobi, Kilimani
"150,000",4.0,5.0,Nairobi,Kilimani
"150,000",4.0,4.0,Nairobi, Lavington
"150,000",2.0,2.0,Nairobi, Riverside
"150,000",2.0,2.0,Nairobi, Kileleshwa
"150,000",3.0,3.0,Nairobi,Riverside
"150,000",3.0,,Nairobi,General Mathenge
"150,000",4.0,4.0,Nairobi, Lavington
"150,000",4.0,5.0,Nairobi, Kileleshwa
"150,000",4.0,,Nairobi, Parklands
"150,000",4.0,4.0,Nairobi,Westlands Area
"150,000",4.0,5.0,Nairobi, Kileleshwa
"150,000",4.0,5.0,Nairobi,Kileleshwa
"150,000",2.0,2.0,Nairobi,Lavington
"150,000",2.0,,Nairobi,Kilimani
"150,000",4.0,4.0,Nairobi, Lavington
"150,000",4.0,,Nairobi, Parklands
"150,000",4.0,3.0,Nairobi,Westlands Area
"150,000",3.0,4.0,Nairobi, Kileleshwa
"150,000",4.0,5.0,Nairobi, Rhapta Road
"150,000",3.0,4.0,Nairobi, Nyari
"150,000",2.0,,Nairobi,Waiyaki Way
"150,000",4.0,,Nairobi,Kileleshwa
"150,000",3.0,4.0,Nairobi,Riverside
"150,000",2.0,2.0,Nairobi, Kilimani
"150,000",3.0,3.0,Nairobi,Rhapta Road
"150,000",3.0,2.0,Nairobi, Kilimani
"150,000",3.0,3.0,Nairobi,Kilimani
"150,000",2.0,2.0,Nairobi,Westlands Area
"150,000",2.0,2.0,Nairobi, Kilimani
"150,000",4.0,4.0,Nairobi, Parklands
"150,000",2.0,,Nairobi,Kilimani
"150,000",1.0,1.0,Nairobi, Waiyaki Way
"150,000",2.0,2.0,Nairobi, Waiyaki Way
"150,000",3.0,4.0,Nairobi, Kileleshwa
"150,000",4.0,3.0,Nairobi, Rhapta Road
"150,000",2.0,3.0,Nairobi,Karen
"150,000",4.0,5.0,Nairobi,Kilimani
"150,000",2.0,1.0,Nairobi,Thika Road
"150,000",3.0,4.0,Nairobi, Kileleshwa
"150,000",3.0,4.0,Nairobi, Brookside
"150,000",3.0,2.0,Nairobi,Lavington
"150,000",3.0,2.0,Nairobi,Lavington
"150,000",4.0,,Nairobi,Rhapta Road
"150,000",3.0,3.0,Nairobi,Kileleshwa
"150,000",4.0,,Nairobi,Nyari
"150,000",3.0,2.0,Nairobi, Kilimani
"150,000",4.0,5.0,Nairobi, Kilimani
"150,000",4.0,5.0,Nairobi, Lavington
"150,000",3.0,4.0,Nairobi, Kileleshwa
"150,000",3.0,4.0,Nairobi, Rhapta Road
"150,000",3.0,4.0,Nairobi,Brookside
"150,000",3.0,3.0,Nairobi, Westlands Area
"150,000",3.0,3.0,Nairobi,Kilimani
"150,000",2.0,3.0,Nairobi,General Mathenge
"150,000",4.0,5.0,Nairobi, Spring Valley
"150,000",4.0,4.0,Nairobi,Kileleshwa
"150,000",3.0,2.0,Nairobi,Kiambu Road
"150,000",4.0,3.0,Nairobi,Westlands Area
"150,000",4.0,4.0,Nairobi,Westlands Area
"150,000",1.0,1.0,Nairobi,Westlands Area
"150,000",2.0,2.0,Nairobi, Rosslyn
"150,000",2.0,2.0,Nairobi, Rosslyn
"150,000",2.0,2.0,Nairobi, Brookside
"150,000",2.0,2.0,Nairobi, Westlands Area
"150,000",2.0,,Nairobi,Westlands Area
"150,000",3.0,,Nairobi,Brookside
"150,000",3.0,,Nairobi,Hurlingham
"150,000",2.0,2.0,Nairobi,Kileleshwa
"150,000",2.0,2.0,Nairobi,Westlands Area
"150,000",3.0,3.0,Nairobi,Kilimani
"150,000",2.0,3.0,Nairobi,Westlands Area
"150,000",4.0,4.0,Nairobi, Brookside
"150,000",3.0,4.0,Nairobi,Rhapta Road
"150,000",4.0,4.0,Nairobi,Westlands Area
"150,000",3.0,3.0,Nairobi, Lavington
"150,000",4.0,,Nairobi,Parklands
"150,000",3.0,,Nairobi,Westlands Area
"150,000",3.0,3.0,Nairobi, Kileleshwa
"150,000",2.0,2.0,Nairobi, Kilimani
"150,000",3.0,2.0,Nairobi,Dennis Pritt
"150,000",3.0,2.0,Nairobi, Parklands
"150,000",3.0,3.0,Nairobi,Kyuna
"150,000",3.0,4.0,Nairobi, Kilimani
"150,000",2.0,2.0,Nairobi, Westlands Area
"150,000",2.0,2.0,Nairobi, Westlands Area
"150,000",3.0,2.0,Nairobi,Dennis Pritt
"150,000",3.0,4.0,Nairobi, Kilimani
"150,000",3.0,2.0,Nairobi,Gigiri
"150,000",2.0,,Nairobi, Upper Hill
"150,000",4.0,3.0,Nairobi, Lavington
"150,000",1.0,1.0,Nairobi, Kilimani
"150,000",3.0,3.0,Nairobi, Kilimani
"150,000",4.0,4.0,Nairobi,Kileleshwa
"150,000",4.0,4.0,Nairobi,Westlands Area
"150,000",3.0,4.0,Nairobi,Westlands Area
"150,000",2.0,2.0,Nairobi,Riverside
"150,000",4.0,4.0,Nairobi, General Mathenge
"150,000",3.0,,Nairobi, Brookside
"150,000",3.0,4.0,Nairobi,Kileleshwa
"150,000",4.0,4.0,Nairobi,Lavington
"150,000",3.0,3.0,Nairobi,Rhapta Road
"150,000",2.0,2.0,Nairobi, Parklands
"150,000",2.0,3.0,Nairobi,Kilimani
"150,000",3.0,,Nairobi,Brookside
"150,000",4.0,4.0,Nairobi,Lavington
"150,000",3.0,,Nairobi, Rhapta Road
"150,000",3.0,2.0,Nairobi, Lavington
