Price,Bedrooms,Bathrooms,City,Location
130000,2,,Nairobi,Riverside
130000,3,4,Nairobi, Lavington
130000,3,3,Nairobi,Rhapta Road
130000,4,4,Nairobi,Kilimani
130000,2,2,Nairobi, Kileleshwa
130000,4,,Nairobi, Kilimani
130000,3,4,Nairobi,Kilimani
130000,2,2,Nairobi, Riverside
130000,3,4,Nairobi, Riverside
130000,3,4,Nairobi, Riverside
130000,3,3,Nairobi, Riverside
130000,3,4,Nairobi, Riverside
130000,3,2,Nairobi,Kileleshwa
130000,4,5,Nairobi, Kilimani
130000,4,3,Nairobi,Parklands
130000,3,4,Nairobi, Nyali Area
130000,2,2,Nairobi,Lavington
130000,3,4,Nairobi, Kilimani
130000,4,4,Nairobi, Rhapta Road
130000,3,3,Nairobi,Rhapta Road
130000,3,3,Nairobi,General Mathenge
130000,2,3,Nairobi, Kilimani
130000,4,5,Nairobi,Lavington
130000,3,4,Nairobi, Kileleshwa
130000,3,4,Nairobi, Kilimani
130000,4,4,Nairobi,Parklands
130000,3,,Nairobi, Westlands Area
130000,4,3,Nairobi,Lavington
130000,3,4,Nairobi, Brookside
130000,3,,Nairobi,Lavington
130000,3,4,Nairobi,Riverside
130000,3,4,Nairobi,Riverside
130000,3,4,Nairobi, Rhapta Road
130000,1,2,Nairobi, Westlands Area
130000,3,3,Nairobi,Kileleshwa
130000,3,3,Nairobi, Riverside
130000,3,4,Nairobi,Riverside
132000,3,3,Nairobi, Westlands Area
132000,3,4,Nairobi,Kilimani
133000,1,,Nairobi, Parklands
135000,4,3,Nairobi, Kilimani
135000,3,3,Nairobi,Lavington
135000,4,3,Nairobi,Waiyaki Way
135000,3,4,Nairobi,General Mathenge
135000,3,4,Nairobi,Kileleshwa
135000,3,4,Nairobi,Kilimani
135000,4,4,Nairobi, Parklands
135000,1,1,Nairobi, Westlands Area
135000,2,2,Nairobi, Kileleshwa
135000,3,4,Nairobi, Parklands
135000,2,3,Nairobi, Westlands Area
135000,3,2,Nairobi,Lavington
135000,4,3,Nairobi,Waiyaki Way
135000,3,3,Nairobi, Brookside
135000,2,2,Nairobi,Westlands Area
135000,2,2,Nairobi, Westlands Area
135000,4,,Nairobi, Kilimani
136000,3,3,Nairobi,Rhapta Road
140000,3,2,Nairobi, Westlands Area
140000,1,1,Nairobi, Riverside
140000,4,4,Nairobi, General Mathenge
140000,3,3,Nairobi, Rhapta Road
140000,2,2,Nairobi, Riverside
140000,3,4,Nairobi,Lavington
140000,4,5,Nairobi,Lavington
140000,2,2,Nairobi, Lavington
140000,1,1,Nairobi, Old Muthaiga
140000,2,,Nairobi,Riverside
140000,2,2,Nairobi, Kilimani
140000,3,5,Nairobi, Kileleshwa
140000,3,2,Nairobi, Kileleshwa
140000,3,5,Nairobi, Lavington
140000,3,3,Nairobi, Lavington
140000,3,4,Nairobi,Kilimani
140000,4,5,Nairobi,Kileleshwa
140000,1,1,Nairobi, Brookside
140000,3,,Nairobi,Parklands
140000,4,3,Nairobi,Waiyaki Way
140000,4,3,Nairobi, Waiyaki Way
140000,1,,Nairobi,Lavington
140000,4,3,Nairobi,Rhapta Road
140000,2,2,Nairobi, Westlands Area
140000,3,2,Nairobi, Kileleshwa
140000,2,2,Nairobi,Westlands Area
140000,3,3,Nairobi,Parklands
140000,3,3,Nairobi,Lower Kabete
140000,2,2,Nairobi, Westlands Area
140000,2,2,Nairobi, Kilimani
140000,1,1,Nairobi, Riverside
140000,2,2,Nairobi, Kilimani
140000,3,3,Nairobi, Riverside
140000,3,4,Nairobi,Parklands
140000,3,3,Nairobi, Brookside
140000,3,3,Nairobi, Westlands Area
140000,3,3,Nairobi,Westlands Area
140000,3,2,Nairobi,Kileleshwa
140000,3,3,Nairobi, Brookside
140000,3,3,Nairobi, Westlands Area
140000,3,3,Nairobi,Riverside
140000,3,3,Nairobi,Lavington
140000,3,5,Nairobi, Kileleshwa
140000,2,2,Nairobi,Kileleshwa
140000,3,4,Nairobi,Lavington
140000,2,2,Nairobi,Kilimani
140000,2,2,Nairobi,Waiyaki Way
140000,2,2,Nairobi,Riverside
140000,3,2,Nairobi,Kilimani
140000,2,,Nairobi,Kilimani
140000,3,2,Nairobi,General Mathenge
140000,2,2,Nairobi, Kileleshwa
140000,2,3,Nairobi,General Mathenge
140000,3,3,Nairobi, Westlands Area
140000,3,3,Nairobi, Brookside
140000,3,4,Nairobi, Valley Arcade
140000,4,3,Nairobi,Riverside
140000,2,2,Nairobi,Westlands Area
140000,2,,Nairobi,Kilimani
140000,4,4,Nairobi, Parklands
140000,3,4,Nairobi,Riverside
145000,4,5,Nairobi, Parklands
145000,3,4,Nairobi,Kilimani
145000,3,3,Nairobi,Thika Road
145000,3,3,Nairobi, Kileleshwa
145000,3,5,Nairobi, Riverside
145000,4,4,Nairobi,Parklands
145000,3,3,Nairobi, Kileleshwa
145000,2,2,Nairobi,Westlands Area
145000,3,3,Nairobi,Kilimani
145000,3,3,Nairobi, Kileleshwa
150000,2,2,Nairobi, Kilimani
150000,4,5,Nairobi,Kilimani
150000,4,4,Nairobi, Lavington
150000,2,2,Nairobi, Riverside
150000,2,2,Nairobi, Kileleshwa
150000,3,3,Nairobi,Riverside
150000,3,,Nairobi,General Mathenge
150000,4,4,Nairobi, Lavington
150000,4,5,Nairobi, Kileleshwa
150000,4,,Nairobi, Parklands
150000,4,4,Nairobi,Westlands Area
150000,4,5,Nairobi, Kileleshwa
150000,4,5,Nairobi,Kileleshwa
150000,2,2,Nairobi,Lavington
150000,2,,Nairobi,Kilimani
150000,4,4,Nairobi, Lavington
150000,4,,Nairobi, Parklands
150000,4,3,Nairobi,Westlands Area
150000,3,4,Nairobi, Kileleshwa
150000,4,5,Nairobi, Rhapta Road
150000,3,4,Nairobi, Nyari
150000,2,,Nairobi,Waiyaki Way
150000,4,,Nairobi,Kileleshwa
150000,3,4,Nairobi,Riverside
150000,2,2,Nairobi, Kilimani
150000,3,3,Nairobi,Rhapta Road
150000,3,2,Nairobi, Kilimani
150000,3,3,Nairobi,Kilimani
150000,2,2,Nairobi,Westlands Area
150000,2,2,Nairobi, Kilimani
150000,4,4,Nairobi, Parklands
150000,2,,Nairobi,Kilimani
150000,1,1,Nairobi, Waiyaki Way
150000,2,2,Nairobi, Waiyaki Way
150000,3,4,Nairobi, Kileleshwa
150000,4,3,Nairobi, Rhapta Road
150000,2,3,Nairobi,Karen
150000,4,5,Nairobi,Kilimani
150000,2,1,Nairobi,Thika Road
150000,3,4,Nairobi, Kileleshwa
150000,3,4,Nairobi, Brookside
150000,3,2,Nairobi,Lavington
150000,3,2,Nairobi,Lavington
150000,4,,Nairobi,Rhapta Road
150000,3,3,Nairobi,Kileleshwa
150000,4,,Nairobi,Nyari
150000,3,2,Nairobi, Kilimani
150000,4,5,Nairobi, Kilimani
150000,4,5,Nairobi, Lavington
150000,3,4,Nairobi, Kileleshwa
150000,3,4,Nairobi, Rhapta Road
150000,3,4,Nairobi,Brookside
150000,3,3,Nairobi, Westlands Area
150000,3,3,Nairobi,Kilimani
150000,2,3,Nairobi,General Mathenge
150000,4,5,Nairobi, Spring Valley
150000,4,4,Nairobi,Kileleshwa
150000,3,2,Nairobi,Kiambu Road
150000,4,3,Nairobi,Westlands Area
150000,4,4,Nairobi,Westlands Area
150000,1,1,Nairobi,Westlands Area
150000,2,2,Nairobi, Rosslyn
150000,2,2,Nairobi, Rosslyn
150000,2,2,Nairobi, Brookside
150000,2,2,Nairobi, Westlands Area
150000,2,,Nairobi,Westlands Area
150000,3,,Nairobi,Brookside
150000,3,,Nairobi,Hurlingham
150000,2,2,Nairobi,Kileleshwa
150000,2,2,Nairobi,Westlands Area
150000,3,3,Nairobi,Kilimani
150000,2,3,Nairobi,Westlands Area
150000,4,4,Nairobi, Brookside
150000,3,4,Nairobi,Rhapta Road
150000,4,4,Nairobi,Westlands Area
150000,3,3,Nairobi, Lavington
150000,4,,Nairobi,Parklands
150000,3,,Nairobi,Westlands Area
150000,3,3,Nairobi, Kileleshwa
150000,2,2,Nairobi, Kilimani
150000,3,2,Nairobi,Dennis Pritt
150000,3,2,Nairobi, Parklands
150000,3,3,Nairobi,Kyuna
150000,3,4,Nairobi, Kilimani
150000,2,2,Nairobi, Westlands Area
150000,2,2,Nairobi, Westlands Area
150000,3,2,Nairobi,Dennis Pritt
150000,3,4,Nairobi, Kilimani
150000,3,2,Nairobi,Gigiri
150000,2,,Nairobi, Upper Hill
150000,4,3,Nairobi, Lavington
150000,1,1,Nairobi, Kilimani
150000,3,3,Nairobi, Kilimani
150000,4,4,Nairobi,Kileleshwa
150000,4,4,Nairobi,Westlands Area
150000,3,4,Nairobi,Westlands Area
150000,2,2,Nairobi,Riverside
150000,4,4,Nairobi, General Mathenge
150000,3,,Nairobi, Brookside
150000,3,4,Nairobi,Kileleshwa
150000,4,4,Nairobi,Lavington
150000,3,3,Nairobi,Rhapta Road
150000,2,2,Nairobi, Parklands
150000,2,3,Nairobi,Kilimani
150000,3,,Nairobi,Brookside
150000,4,4,Nairobi,Lavington
150000,3,,Nairobi, Rhapta Road
150000,3,2,Nairobi, Lavington
150000,3,3,Nairobi,Lavington
150000,2,2,Nairobi,Kilimani
150000,3,3,Nairobi,Kileleshwa
150000,2,2,Nairobi,Westlands Area
155000,4,4,Nairobi,General Mathenge
155000,2,2,Nairobi,Parklands
155000,3,5,Nairobi,Brookside
155000,4,4,Nairobi, Spring Valley
155000,3,5,Nairobi,Brookside
155000,3,5,Nairobi, Riverside
158000,4,3,Nairobi,Westlands Area
160000,4,3,Nairobi, Westlands Area
160000,2,2,Nairobi, General Mathenge
160000,1,1,Nairobi,Gigiri
160000,4,,Nairobi,Lavington
160000,4,4,Nairobi, Kilimani
160000,4,4,Nairobi,Lavington
160000,4,3,Nairobi, Kilimani
160000,3,3,Nairobi, Lavington
160000,3,3,Nairobi,General Mathenge
160000,3,2,Nairobi,Westlands Area
160000,2,2,Nairobi,Westlands Area
160000,3,3,Nairobi,General Mathenge
160000,3,2,Nairobi,Westlands Area
160000,2,2,Nairobi,Westlands Area
160000,3,2,Nairobi,Gigiri
160000,2,2,Nairobi, Westlands Area
160000,3,3,Nairobi, Brookside
160000,3,,Nairobi,Westlands Area
160000,3,4,Nairobi,General Mathenge
160000,1,2,Nairobi,Rhapta Road
160000,3,3,Nairobi, Kileleshwa
160000,3,3,Nairobi, Westlands Area
160000,4,4,Nairobi,Spring Valley
160000,3,3,Nairobi, Lavington
160000,3,3,Nairobi,Valley Arcade
160000,2,1,Nairobi,Spring Valley
160000,3,3,Nairobi,Riverside
160000,2,2,Nairobi,Kileleshwa
160000,4,4,Nairobi,Brookside
160000,3,2,Nairobi, Westlands Area
160000,3,,Nairobi,Upper Hill
160000,3,5,Nairobi,General Mathenge
160000,4,4,Nairobi, General Mathenge
160000,2,3,Nairobi,General Mathenge
160000,3,3,Nairobi, Kilimani
160000,3,3,Nairobi, Kileleshwa
160000,2,2,Nairobi, Kilimani
160000,3,4,Nairobi,Riverside
160000,3,2,Nairobi, Lavington
160000,2,3,Nairobi,Karura
160000,1,1,Nairobi,Westlands Area
160000,2,3,Nairobi,Karura
160000,1,1,Nairobi,Westlands Area
160000,2,2,Nairobi,Westlands Area
160000,3,3,Nairobi,Riverside
160000,2,3,Nairobi,Kileleshwa
160000,4,4,Nairobi, Kilimani
160000,4,5,Nairobi, General Mathenge
160000,2,2,Nairobi,Lavington
160000,3,4,Nairobi,Parklands
160000,4,6,Nairobi, Kileleshwa
160000,3,4,Nairobi,Kilimani
160000,3,3,Nairobi, Kilimani
160000,4,4,Nairobi, General Mathenge
160000,3,,Nairobi, Rhapta Road
160000,3,4,Nairobi,Riverside
160000,3,3,Nairobi, Kilimani
160000,4,5,Nairobi, Spring Valley
160000,4,4,Nairobi,Loresho
160000,2,2,Nairobi,Westlands Area
160000,2,2,Nairobi, Westlands Area
160000,3,,Nairobi, Rhapta Road
160000,3,4,Nairobi,Riverside
160000,3,4,Nairobi, Kilimani
160000,4,4,Nairobi, General Mathenge
160000,3,4,Nairobi,Nyali Area
160000,2,,Nairobi,Kilimani
160000,4,,Nairobi, Westlands Area
160000,2,,Nairobi,Westlands Area
160000,1,2,Nairobi,Waiyaki Way
160000,3,2,Nairobi, Spring Valley
160000,3,4,Nairobi,Brookside
165000,3,3,Nairobi, Kilimani
165000,3,3,Nairobi,Rhapta Road
165000,3,4,Nairobi, Kilimani
165000,4,4,Nairobi, Westlands Area
165000,4,,Nairobi,Parklands
165000,3,3,Nairobi,General Mathenge
165000,3,4,Nairobi, General Mathenge
165000,3,,Nairobi, Parklands
165000,3,4,Nairobi, General Mathenge
165000,4,3,Nairobi,Westlands Area
165000,4,3,Nairobi,Brookside
165000,2,2,Nairobi, Karura
165000,3,3,Nairobi,Kilimani
165000,2,,Nairobi,Lavington
165000,2,3,Nairobi, Kilimani
170000,3,3,Nairobi, Lavington
170000,3,3,Nairobi, General Mathenge
170000,3,4,Nairobi, Kilimani
170000,3,3,Nairobi, Kilimani
170000,2,2,Nairobi, Spring Valley
170000,3,3,Nairobi, General Mathenge
170000,3,3,Nairobi, Riverside
170000,3,4,Nairobi, Kileleshwa
170000,3,3,Nairobi,Parklands
170000,3,3,Nairobi, General Mathenge
170000,3,3,Nairobi, General Mathenge
170000,3,3,Nairobi,Nyari
170000,4,5,Nairobi, General Mathenge
170000,3,4,Nairobi, Brookside
170000,2,2,Nairobi, Kilimani
170000,3,3,Nairobi, Kileleshwa
170000,3,3,Nairobi, Brookside
170000,2,2,Nairobi, Kilimani
170000,2,3,Nairobi, Kilimani
170000,3,4,Nairobi, Brookside
170000,2,2,Nairobi,Parklands
170000,2,3,Nairobi,General Mathenge
170000,1,,Nairobi, Kilimani
170000,2,2,Nairobi,Kilimani
170000,3,3,Nairobi,Kilimani
170000,3,,Nairobi, Kilimani
170000,2,2,Nairobi, Kilimani
170000,3,3,Nairobi, Kileleshwa
170000,5,6,Nairobi,Kilimani
170000,3,3,Nairobi,Riverside
170000,4,3,Nairobi, Parklands
170000,1,1,Nairobi,Kilimani
170000,3,3,Nairobi,Westlands Area
170000,3,4,Nairobi, Brookside
170000,4,,Nairobi, Parklands
170000,3,4,Nairobi,General Mathenge
170000,3,2,Nairobi, Thika Road
170000,3,4,Nairobi,Riverside
170000,2,2,Nairobi,Kilimani
172000,3,4,Nairobi,Kilimani
172000,4,4,Nairobi,Parklands
175000,3,,Nairobi, Parklands
175000,3,,Nairobi,General Mathenge
175000,3,4,Nairobi,General Mathenge
175000,4,4,Nairobi, Westlands Area
175000,4,,Nairobi,General Mathenge
175000,2,2,Nairobi,Kilimani
175000,3,3,Nairobi,Parklands
175000,4,4,Nairobi,General Mathenge
175000,4,5,Nairobi, General Mathenge
175000,3,3,Nairobi,General Mathenge
175000,3,3,Nairobi, Riverside
175000,3,3,Nairobi,General Mathenge
175000,4,4,Nairobi, General Mathenge
175000,4,4,Nairobi, Westlands Area
175000,2,2,Nairobi,Thigiri
180000,2,2,Nairobi, Kilimani
180000,3,3,Nairobi, Riverside
180000,3,,Nairobi,State House
180000,2,2,Nairobi, Kilimani
180000,4,4,Nairobi, Riverside
180000,3,3,Nairobi, Kilimani
180000,3,3,Nairobi,Kilimani
180000,4,4,Nairobi,Upper Hill
180000,1,2,Nairobi,Westlands Area
180000,2,2,Nairobi, Westlands Area
180000,3,3,Nairobi, Karura
180000,3,4,Nairobi,Brookside
180000,3,,Nairobi, Kileleshwa
180000,2,2,Nairobi, Spring Valley
180000,4,5,Nairobi,Kileleshwa
180000,4,4,Nairobi,Westlands Area
180000,2,,Nairobi,Kilimani
